from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,245999724600002+367152+0,245999724600002+367405+1,1,
76,76,,,245999724600002+367157+1,245999724600002+367410+1,1,
76,76,,,245999724600002+367161+1,245999724600002+367414+1,1,
76,76,,,245999724600002+367041+1,245999724600002+367418+1,1,
76,76,,,245999724600002+367169+1,245999724600002+367427+1,1,
76,76,,,245999724600002+367179+1,245999724600002+367428+1,1,
76,76,,,245999724600002+367184+1,245999724600002+367432+0,1,
76,76,,,245999724600002+367192+0,245999724600002+367435+0,1,
76,76,,,245999724600002+367206+0,245999724600002+367444+0,1,
76,76,,,245999724600002+367213+0,245999724600002+367450+0,1,
76,76,,,245999724600002+367225+0,245999724600002+367454+0,1,
76,76,,,245999724600002+367234+0,245999724600002+367547+0,1,
94,94,,,245999724600002+368937+1,245999724600002+367582+1,1,
76,76,,,245999724600002+367250+0,245999724600002+367684+0,1,
76,76,,,245999724600002+367250+0,245999724600002+367704+0,1,
94,94,,,245999724600002+368977+0,245999724600002+367708+0,1,
94,94,,,245999724600002+368981+0,245999724600002+367727+0,1,
76,76,,,245999724600002+367269+1,245999724600002+367729+1,1,
76,76,,,245999724600002+367064+1,245999724600002+367817+1,1,
94,94,,,245999724600002+369051+0,245999724600002+367939+0,1,
74,74,,,245999724599992+367087+1,245999724600002+368008+1,1,
76,76,,,245999724599992+367087+1,245999724600002+368013+1,1,
74,74,,,245999724600002+367091+1,245999724600002+368014+1,1,
74,74,,,245999724599992+367314+1,245999724600002+368032+1,1,
94,94,,,245999724600002+369252+0,245999724600002+368044+0,1,
76,76,,,245999724599992+367314+1,245999724600002+368057+1,1,
76,76,,,245999724600002+367102+1,245999724600002+368106+1,1,
94,94,,,245999724600002+369256+0,245999724600002+368121+0,1,
76,76,,,245999724599992+367360+1,245999724600002+368123+0,1,
76,76,,,245999724599992+367365+0,245999724600002+368133+0,1,
76,76,,,245999724599992+367371+0,245999724600002+368147+0,1,
94,94,,,245999724600002+369261+0,245999724600002+368162+0,1,
94,94,,,245999724600002+369296+0,245999724600002+368203+0,1,
33,33,,,245999724600002+368359+0,245999724600002+368211+1,1,
33,33,,,245999724600002+368364+1,245999724600002+368222+1,1,
33,33,,,245999724600002+368369+1,245999724600002+368226+1,1,
33,33,,,245999724600002+368369+1,245999724600002+368228+1,1,
33,33,,,245999724600002+368373+1,245999724600002+368232+1,1,
33,33,,,245999724600002+368376+1,245999724600002+368244+1,1,
33,33,,,245999724600002+368384+1,245999724600002+368252+1,1,
33,33,,,245999724600002+368389+1,245999724600002+368256+1,1,
33,33,,,245999724600002+368392+1,245999724600002+368256+1,1,
33,33,,,245999724600002+368396+1,245999724600002+368258+1,1,
33,33,,,245999724600002+368400+1,245999724600002+368267+1,1,
33,33,,,245999724599992+368406+1,245999724600002+368271+1,1,
18,18,,,245999724600002+367112+0,245999724600002+368273+1,1,
33,33,,,245999724600002+368413+0,245999724600002+368274+0,1,
33,33,,,245999724600002+368418+0,245999724600002+368279+0,1,
33,33,,,245999724600002+368423+0,245999724600002+368283+0,1,
33,33,,,245999724600002+368428+0,245999724600002+368288+0,1,
20,20,,,245999724600002+367118+1,245999724600002+368294+1,1,
33,33,,,245999724599992+368432+0,245999724600002+368296+0,1,
18,18,,,245999724600002+367124+1,245999724600002+368299+1,1,
33,33,,,245999724600002+368438+0,245999724600002+368301+0,1,
18,18,,,245999724600002+367130+1,245999724600002+368305+1,1,
33,33,,,245999724600002+368442+0,245999724600002+368307+0,1,
33,33,,,245999724600002+368554+0,245999724600002+368310+0,1,
33,33,,,245999724600002+368621+0,245999724600002+368314+0,1,
18,18,,,245999724600002+367134+1,245999724600002+368316+1,1,
33,33,,,245999724600002+368674+0,245999724600002+368318+0,1,
33,33,,,245999724600002+368682+0,245999724600002+368319+0,1,
33,33,,,245999724600002+368723+0,245999724600002+368323+0,1,
18,18,,,245999724600002+367137+0,245999724600002+368325+0,1,
33,33,,,245999724600002+368834+0,245999724600002+368328+0,1,
33,33,,,245999724600002+368894+0,245999724600002+368349+0,1,
33,33,,,245998324600002+368209+0,245999724600002+368357+0,1,
33,33,,,245999724600002+368213+0,245999724600002+368361+1,1,
33,33,,,245999724600002+368217+1,245999724600002+368362+1,1,
33,33,,,245999724600002+368220+1,245999724600002+368366+1,1,
33,33,,,245999724600002+368224+1,245999724600002+368367+1,1,
33,33,,,245999724600002+368230+1,245999724600002+368371+1,1,
33,33,,,245999724600002+368236+0,245999724600002+368378+0,1,
33,33,,,245999724600002+368242+0,245999724600002+368380+0,1,
33,33,,,245999724600002+368246+0,245999724600002+368381+0,1,
33,33,,,245999724600002+368250+0,245999724600002+368382+0,1,
33,33,,,245999724600002+368254+0,245999724600002+368387+0,1,
33,33,,,245999724600002+368261+0,245999724600002+368394+0,1,
33,33,,,245999724600002+368265+0,245999724600002+368398+0,1,
33,33,,,245999724600002+368276+1,245999724600002+368415+1,1,
33,33,,,245999724600002+368281+1,245999724600002+368425+1,1,
33,33,,,245999724600002+368285+1,245999724600002+368425+1,1,
33,33,,,245999724600002+368290+1,245999724600002+368426+1,1,
33,33,,,245999724600002+368294+1,245999724600002+368426+1,1,
33,33,,,245999724600002+368299+1,245999724600002+368436+1,1,
33,33,,,245999724600002+368305+1,245999724600002+368440+1,1,
33,33,,,245999724600002+368312+1,245999724600002+368587+1,1,
33,33,,,245999724600002+368316+1,245999724600002+368661+1,1,
33,33,,,245999724600002+368321+1,245999724600002+368701+0,1,
33,33,,,245999724600002+368325+0,245999724600002+368756+0,1,
33,33,,,245999724600002+368330+0,245999724600002+368858+0,1,
33,33,,,245999724599992+368336+0,245999724600002+368882+0,1,
94,94,,,245999724600002+367405+1,245999724600002+368899+0,1,
94,94,,,245999724599992+367424+1,245999724600002+368900+0,1,
94,94,,,245999724600002+367435+0,245999724600002+368904+0,1,
94,94,,,245999724600002+367450+0,245999724600002+368906+0,1,
94,94,,,245999724600002+367547+0,245999724600002+368928+0,1,
76,76,,,245999724599992+367057+0,245999724600002+368979+0,1,
74,74,,,245999724600002+367070+1,245999724600002+369018+1,1,
94,94,,,245999724600002+368032+1,245999724600002+369250+0,1,
94,94,,,245999724599992+368116+1,245999724600002+369254+0,1,
94,94,,,245999724600002+368133+0,245999724600002+369258+0,1,
94,94,,,245999724599992+368154+0,245999724600002+369259+0,1,
94,94,,,245998324600002+368187+0,245999724600002+369281+0,1,
140,140,,,245999724600002+366522+0,245999724600002+369436+0,1,
140,140,,,245999724599992+366582+1,245999724600002+369437+0,1,
140,140,,,245999724600002+366402+1,245999724600002+369437+0,1,
112,112,,,245999724600003+366214+0,245999724600003+366080+0,1,
112,112,,,245999724600003+366221+0,245999724600003+366082+0,1,
124,124,,,245999724600003+366419+0,245999724600003+366097+0,1,
124,124,,,245999724600003+366790+0,245999724600003+366097+0,1,
124,124,,,245999724600003+366429+0,245999724600003+366113+1,1,
124,124,,,245999724600003+366447+1,245999724600003+366133+1,1,
124,124,,,245999724600003+366458+1,245999724600003+366166+1,1,
124,124,,,245999724600003+366500+1,245999724600003+366204+1,1,
124,124,,,245999724600003+366519+1,245999724600003+366214+0,1,
124,124,,,245999724600003+366530+0,245999724600003+366221+0,1,
124,124,,,245999724600003+366731+0,245999724600003+366221+0,1,
124,124,,,245999724600003+366543+0,245999724600003+366232+0,1,
124,124,,,245999724600003+366734+0,245999724600003+366232+0,1,
124,124,,,245999724600003+366551+0,245999724600003+366234+0,1,
124,124,,,245999724600003+366555+0,245999724600003+366236+0,1,
124,124,,,245999724600003+366740+0,245999724600003+366236+0,1,
124,124,,,245999724600003+366561+0,245999724600003+366240+0,1,
124,124,,,245999724600003+366567+0,245999724600003+366242+0,1,
124,124,,,245999724600003+366745+0,245999724600003+366242+0,1,
124,124,,,245999724600003+366574+0,245999724600003+366244+0,1,
124,124,,,245999724600003+366578+0,245999724600003+366248+0,1,
124,124,,,245999724600003+366750+0,245999724600003+366248+0,1,
124,124,,,245999724600003+366587+0,245999724600003+366255+0,1,
124,124,,,245999724600003+366593+0,245999724600003+366259+0,1,
124,124,,,245999724600003+366753+0,245999724600003+366259+0,1,
124,124,,,245999724600003+366597+0,245999724600003+366261+0,1,
124,124,,,245999724600003+366601+0,245999724600003+366263+0,1,
124,124,,,245999724600003+366756+0,245999724600003+366263+0,1,
124,124,,,245999724600003+366609+0,245999724600003+366267+0,1,
124,124,,,245999724600003+366615+0,245999724600003+366273+0,1,
124,124,,,245999724600003+366761+0,245999724600003+366273+0,1,
124,124,,,245999724600003+366621+0,245999724600003+366275+0,1,
124,124,,,245999724600003+366629+0,245999724600003+366281+0,1,
124,124,,,245999724600003+366643+0,245999724600003+366285+0,1,
124,124,,,245999724600003+366655+0,245999724600003+366297+0,1,
124,124,,,245999724600003+366672+0,245999724600003+366311+0,1,
124,124,,,245999724600003+366774+0,245999724600003+366311+0,1,
124,124,,,245999724600003+366693+0,245999724600003+366345+0,1,
124,124,,,245999724600003+366783+0,245999724600003+366345+0,1,
124,124,,,245999724600003+366697+0,245999724600003+366347+0,1,
124,124,,,245999724600003+366786+0,245999724600003+366347+0,1,
124,124,,,245999724600003+366153+0,245999724600003+366377+0,1,
124,124,,,245999724600003+366805+1,245999724600003+366392+1,1,
131,131,,,245999724600003+366805+1,245999724600003+366392+1,1,
124,124,,,245999724600003+366734+0,245999724600003+366399+0,1,
124,124,,,245999724600003+366790+0,245999724600003+366419+0,1,
131,131,,,245999724600003+366852+0,245999724600003+366419+0,1,
140,140,,,245999724600003+366899+0,245999724600003+366419+0,1,
124,124,,,245999024600003+366101+0,245999724600003+366422+0,1,
124,124,,,245999724600003+366363+0,245999724600003+366432+0,1,
116,116,,,245999724600003+366121+0,245999724600003+366435+1,1,
124,124,,,245999724600003+366121+0,245999724600003+366435+1,1,
116,116,,,245999724600003+366128+1,245999724600003+366443+1,1,
124,124,,,245999724600003+366128+1,245999724600003+366443+1,1,
140,140,,,245999724600003+366857+1,245999724600003+366452+1,1,
116,116,,,245999724600003+366135+1,245999724600003+366454+1,1,
124,124,,,245999724600003+366135+1,245999724600003+366454+1,1,
124,124,,,245999724600003+366143+1,245999724600003+366461+1,1,
124,124,,,245999724600003+366147+1,245999724600003+366464+0,1,
124,124,,,245999724600003+366159+0,245999724600003+366470+0,1,
124,124,,,245999724600003+366163+0,245999724600003+366473+0,1,
124,124,,,245999724600003+366169+0,245999724600003+366476+0,1,
140,140,,,245999724600003+366862+1,245999724600003+366479+1,1,
124,124,,,245999724600003+366173+0,245999724600003+366481+0,1,
140,140,,,245999724600003+366862+1,245999724600003+366483+1,1,
124,124,,,245999724600003+366179+0,245999724600003+366486+0,1,
124,124,,,245999724600003+366185+0,245999724600003+366490+0,1,
124,124,,,245999724600003+366189+0,245999724600003+366496+0,1,
124,124,,,245999724600003+366195+0,245999724600003+366503+0,1,
124,124,,,245999724600003+366201+0,245999724600003+366508+0,1,
140,140,,,245999724600003+366866+1,245999724600003+366511+1,1,
124,124,,,245999724600003+366209+0,245999724600003+366522+0,1,
124,124,,,245999724600003+366217+0,245999724600003+366527+0,1,
124,124,,,245999724600003+366731+0,245999724600003+366530+0,1,
124,124,,,245999724600003+366225+0,245999724600003+366535+1,1,
131,131,,,245999724600003+366395+1,245999724600003+366539+1,1,
131,131,,,245999724600003+366818+0,245999724600003+366551+0,1,
140,140,,,245999724600003+366871+0,245999724600003+366551+0,1,
124,124,,,245999724600003+366740+0,245999724600003+366555+0,1,
124,124,,,245999724600003+366229+1,245999724600003+366558+1,1,
124,124,,,245999724600003+366745+0,245999724600003+366567+0,1,
131,131,,,245999724600003+366821+0,245999724600003+366567+0,1,
140,140,,,245999724600003+366875+0,245999724600003+366574+0,1,
124,124,,,245999724600003+366750+0,245999724600003+366578+0,1,
131,131,,,245999724600003+366826+0,245999724600003+366587+0,1,
124,124,,,245999724600003+366753+0,245999724600003+366593+0,1,
140,140,,,245999724599993+366879+0,245999724600003+366597+0,1,
124,124,,,245999724600003+366756+0,245999724600003+366601+0,1,
131,131,,,245999724600003+366829+0,245999724600003+366601+0,1,
124,124,,,245999724600003+366761+0,245999724600003+366615+0,1,
140,140,,,245999724600003+366882+0,245999724600003+366621+0,1,
124,124,,,245999724600003+366270+1,245999724600003+366625+1,1,
131,131,,,245999724600003+366835+0,245999724600003+366629+0,1,
124,124,,,245999724600003+366278+1,245999724600003+366632+1,1,
140,140,,,245999724600003+366886+0,245999724600003+366643+0,1,
131,131,,,245999724600003+366838+0,245999724600003+366646+0,1,
140,140,,,245999724600003+366889+0,245999724600003+366662+0,1,
124,124,,,245999724600003+366774+0,245999724600003+366672+0,1,
124,124,,,245999724599993+366314+0,245999724600003+366676+0,1,
124,124,,,245999724600003+366778+0,245999724600003+366683+0,1,
140,140,,,245999724600003+366893+0,245999724600003+366683+0,1,
124,124,,,245999724599993+366331+0,245999724600003+366686+0,1,
124,124,,,245999724599993+366338+0,245999724600003+366688+0,1,
124,124,,,245999724600003+366783+0,245999724600003+366693+0,1,
140,140,,,245999724600003+366896+0,245999724600003+366693+0,1,
124,124,,,245999724600003+366786+0,245999724600003+366697+0,1,
131,131,,,245999724600003+366849+0,245999724600003+366697+0,1,
124,124,,,245999724600002+366351+0,245999724600003+366700+0,1,
124,124,,,245999724600003+366147+1,245999724600003+366715+0,1,
124,124,,,245999724600003+366464+0,245999724600003+366715+0,1,
124,124,,,245999724600003+366159+0,245999724600003+366716+0,1,
124,124,,,245999724600003+366470+0,245999724600003+366716+0,1,
124,124,,,245999724600003+366169+0,245999724600003+366717+0,1,
124,124,,,245999724600003+366476+0,245999724600003+366717+0,1,
124,124,,,245999724600003+366179+0,245999724600003+366720+0,1,
124,124,,,245999724600003+366486+0,245999724600003+366720+0,1,
124,124,,,245999724600003+366189+0,245999724600003+366721+0,1,
124,124,,,245999724600003+366496+0,245999724600003+366721+0,1,
124,124,,,245999724600003+366201+0,245999724600003+366724+0,1,
124,124,,,245999724600003+366508+0,245999724600003+366724+0,1,
124,124,,,245999724600003+366209+0,245999724600003+366727+0,1,
124,124,,,245999724600003+366522+0,245999724600003+366727+0,1,
124,124,,,245999724600003+366251+1,245999724600003+366759+1,1,
124,124,,,245999724599993+366650+0,245999724600003+366771+0,1,
124,124,,,245999724600003+366292+1,245999724600003+366771+0,1,
124,124,,,245999724599993+366666+0,245999724600003+366772+0,1,
124,124,,,245999724600003+366307+0,245999724600003+366772+0,1,
124,124,,,245999724599993+366679+0,245999724600003+366776+0,1,
124,124,,,245999724600003+366322+0,245999724600003+366776+0,1,
124,124,,,245999724599992+366338+0,245999724600003+366781+0,1,
124,124,,,245999724600002+366688+0,245999724600003+366781+0,1,
124,124,,,245999724600002+366351+0,245999724600003+366788+0,1,
124,124,,,245999724600003+366700+0,245999724600003+366788+0,1,
131,131,,,245999724600003+366435+1,245999724600003+366792+0,1,
131,131,,,245999724600003+366454+1,245999724600003+366796+0,1,
131,131,,,245999724600003+366377+0,245999724600003+366797+0,1,
131,131,,,245999724600003+366476+0,245999724600003+366800+0,1,
131,131,,,245999724600003+366496+0,245999724600003+366801+0,1,
124,124,,,245999724600003+366209+0,245999724600003+366810+0,1,
131,131,,,245999724600003+366522+0,245999724600003+366810+0,1,
131,131,,,245999724600003+366395+1,245999724600003+366813+0,1,
131,131,,,245999724600003+366539+1,245999724600003+366813+0,1,
131,131,,,245999724600003+366625+1,245999724600003+366833+0,1,
131,131,,,245999724599993+366679+0,245999724600003+366846+0,1,
131,131,,,245999724600002+366688+0,245999724600003+366847+0,1,
140,140,,,245999724600003+366359+0,245999724600003+366854+0,1,
140,140,,,245999724600003+366443+1,245999724600003+366855+0,1,
140,140,,,245999724600003+366464+0,245999724600003+366859+0,1,
140,140,,,245999724600003+366476+0,245999724600003+366860+0,1,
140,140,,,245999724600003+366490+0,245999724600003+366864+0,1,
140,140,,,245999724599993+366514+0,245999724600003+366868+0,1,
140,140,,,245999724600003+366535+1,245999724600003+366869+0,1,
140,140,,,245999724600003+366571+1,245999724600003+366873+0,1,
140,140,,,245999724600003+366625+1,245999724600003+366884+0,1,
140,140,,,245999724599993+366679+0,245999724600003+366891+0,1,
76,76,,,245999724600003+367412+1,245999724600003+367038+1,1,
74,74,,,245999724600003+367416+1,245999724600003+367039+1,1,
74,74,,,245999724600003+367115+1,245999724600003+367048+1,1,
